cf_id,company_name,outcome,backers_count,country,goal,pledged,launch_date,category,subcategory,first_name,last_name,email
1381,Soto-Anthony,successful,2261,US,51400.0,90440.0,2020-10-13 05:00:00,music,world music,Raffaella,Esquivel,raffaella.esquivel@gmail.com
2606,Wise and Sons,successful,40,US,1700.0,4044.0,2020-07-15 05:00:00,theater,plays,Lawrence,Vasari,lawrence.vasari@castillo.edu
2402,Butler-Barr,successful,2289,IT,39400.0,192292.0,2021-12-08 06:00:00,theater,plays,Sam,Adams,sam.adams@yahoo.com
761,"Wilson, Jefferson and Anderson",successful,65,US,3000.0,6722.0,2020-12-17 06:00:00,theater,plays,Mirco,Nicolini,mirco.nicolini@blin.net
1447,Brown-Oliver,failed,15,US,8700.0,1577.0,2021-11-23 06:00:00,food,food trucks,Graham,Bajardi,graham.bajardi@yahoo.com
1724,Davis-Gardner,failed,37,US,7200.0,3301.0,2020-04-21 05:00:00,theater,plays,Luc,Quinn,luc.quinn@walker.com
1050,Dawson Group,successful,3777,IT,167400.0,196386.0,2021-03-07 06:00:00,technology,web,Stella,Ullrich,stella.ullrich@hotmail.com.au
443,Turner-Terrell,successful,184,GB,5500.0,11952.0,2020-10-14 05:00:00,theater,plays,Calcedonio,Remy,calcedonio.remy@edwards-benton.com
974,"Hall, Buchanan and Benton",successful,85,US,3500.0,3930.0,2021-08-05 05:00:00,theater,plays,Nanni,Almaraz,nanni.almaraz@martin.com
534,"Lowery, Hayden and Cruz",failed,112,US,7900.0,5729.0,2021-06-03 05:00:00,theater,plays,Pascual,Corradi,pascual.corradi@lopez.net.au
289,"Mora, Miller and Harper",successful,144,US,2300.0,4883.0,2021-01-31 06:00:00,music,rock,Kristi,Grant,kristi.grant@yahoo.co.uk
2046,Espinoza Group,successful,1902,US,73000.0,175015.0,2021-01-29 06:00:00,theater,plays,Manuel,Gracia,manuel.gracia@trussardi.eu
2614,"Davis, Crawford and Lopez",successful,105,US,6200.0,11280.0,2020-12-26 06:00:00,theater,plays,Gionata,Hussain,gionata.hussain@yahoo.com
2652,"Richards, Stevens and Fleming",successful,132,US,6100.0,10012.0,2021-02-11 06:00:00,theater,plays,Maria,Nguyen,maria.nguyen@hernadez.com
1303,Brown Ltd,failed,21,US,103200.0,1690.0,2020-09-08 05:00:00,theater,plays,Leon,Baker,leon.baker@hotmail.com
2638,"Tapia, Sandoval and Hurley",canceled,976,US,171000.0,84891.0,2021-11-08 06:00:00,film & video,documentary,Gianmarco,Alcaraz,gianmarco.alcaraz@zacchia.net
2865,Allen Inc,successful,96,US,9200.0,10093.0,2020-07-20 05:00:00,publishing,fiction,Derrick,Little,derrick.little@small.org
640,"Williams, Johnson and Campbell",failed,67,US,7800.0,3839.0,2020-09-14 05:00:00,games,video games,Terry,Ramirez,terry.ramirez@hotmail.co.uk
910,Wiggins Ltd,live,66,CA,9900.0,6161.0,2021-04-27 05:00:00,technology,web,Katarina,Clarke,katarina.clarke@hotmail.com.au
333,Luna-Horne,failed,78,US,43000.0,5615.0,2020-05-18 05:00:00,theater,plays,Leila,Washington,leila.washington@gmail.com
1722,Allen Inc,failed,67,AU,9600.0,6205.0,2021-03-14 06:00:00,theater,plays,Mirko,Townsend,mirko.townsend@schmitt.com
1437,"Peterson, Gonzalez and Spencer",successful,114,US,7500.0,11969.0,2020-09-16 05:00:00,food,food trucks,Randall,Connolly,randall.connolly@jovinelli-castelli.com
806,Walter Inc,failed,263,AU,10000.0,8142.0,2020-12-20 06:00:00,photography,photography books,Pia,Burgess,pia.burgess@proyectos.org
1563,"Sanders, Farley and Huffman",failed,1691,US,172000.0,55805.0,2021-04-08 05:00:00,photography,photography books,Justine,Mancini,justine.mancini@tiscali.it
878,"Hall, Holmes and Walker",failed,181,US,153700.0,15238.0,2021-02-17 06:00:00,theater,plays,Reynaldo,Wagenknecht,reynaldo.wagenknecht@faure.com
2968,Smith-Powell,failed,13,US,3600.0,961.0,2021-09-09 05:00:00,theater,plays,Toni,Magrassi,toni.magrassi@gmail.com
1876,Smith-Hill,canceled,160,US,9400.0,5918.0,2021-05-09 05:00:00,film & video,documentary,Patrizio,Cisneros,patrizio.cisneros@martinez.edu.au
2686,Wright LLC,successful,203,US,5900.0,9520.0,2021-02-22 06:00:00,technology,web,Durante,Lindner,durante.lindner@picard.fr
513,"Williams, Orozco and Gomez",failed,1,US,100.0,5.0,2021-04-22 05:00:00,theater,plays,Rosl,Lamborghini,rosl.lamborghini@hiller.net
3165,Peterson Ltd,successful,1559,US,14500.0,159056.0,2020-04-26 05:00:00,music,rock,Ugo,Harrison,ugo.harrison@morley-chapman.co.uk
1847,Cummings-Hayes,canceled,2266,US,145500.0,101987.0,2020-07-20 05:00:00,film & video,documentary,Isidor,Carpenter,isidor.carpenter@chauvin.com
1994,Boyle Ltd,failed,21,US,3300.0,1980.0,2021-03-07 06:00:00,film & video,science fiction,Marie,Zoppetto,marie.zoppetto@kallert.de
201,"Henderson, Parker and Diaz",successful,1548,AU,42600.0,156384.0,2021-07-19 05:00:00,technology,web,Branko,Chambers,branko.chambers@ifrance.com
960,Moss-Obrien,successful,80,US,700.0,7763.0,2021-04-20 05:00:00,theater,plays,Alan,Pineda,alan.pineda@proyectos.info
1475,Wood Inc,failed,830,US,187600.0,35698.0,2020-08-17 05:00:00,film & video,science fiction,Carmen,Oestrovsky,carmen.oestrovsky@gmail.com
3149,"Riley, Cohen and Goodman",successful,131,US,9800.0,12434.0,2020-08-17 05:00:00,theater,plays,Shane,Fernandez,shane.fernandez@hotmail.de
877,"Green, Robinson and Ho",successful,112,US,1100.0,8081.0,2021-07-15 05:00:00,film & video,animation,Debbie,Guilbert,debbie.guilbert@berg.edu
2122,Black-Graham,failed,130,US,145000.0,6631.0,2021-09-17 05:00:00,publishing,translations,Vito,Dossi,vito.dossi@hotmail.co.uk
923,Robbins Group,failed,55,US,5500.0,4678.0,2021-02-04 06:00:00,technology,web,Evan,Schacht,evan.schacht@price.com
1809,"Mason, Case and May",successful,155,US,5700.0,6800.0,2021-04-18 05:00:00,publishing,translations,Mandy,Weston,mandy.weston@free.fr
3209,"Harris, Russell and Mitchell",successful,266,US,3600.0,10657.0,2021-01-21 06:00:00,food,food trucks,Paulo,Zito,paulo.zito@nelson.biz
1951,Rodriguez-Robinson,failed,114,IT,5900.0,4997.0,2021-07-23 05:00:00,photography,photography books,Alberto,Girschner,alberto.girschner@laboratorios.com
2566,"Peck, Higgins and Smith",successful,155,US,3700.0,13164.0,2020-04-25 05:00:00,theater,plays,Giacomo,Bouvet,giacomo.bouvet@gmail.com
2925,Nunez-King,successful,207,GB,2200.0,8501.0,2020-04-09 05:00:00,music,rock,Ehrentraud,Puga,ehrentraud.puga@laboratorios.com
3087,Davis and Sons,successful,245,US,1700.0,13468.0,2020-10-08 05:00:00,theater,plays,Cristian,Hale,cristian.hale@hotmail.co.uk
2040,Howard-Douglas,successful,1573,US,88400.0,121138.0,2020-09-22 05:00:00,music,world music,Lilija,Charles,lilija.charles@gmail.com
1755,Gonzalez-White,successful,114,US,2400.0,8117.0,2020-12-21 06:00:00,food,food trucks,Albert,Legendre,albert.legendre@lee.com
965,Lopez-King,successful,93,US,7900.0,8550.0,2021-04-25 05:00:00,theater,plays,Marisa,Renaud,marisa.renaud@smith.org
2019,Glover-Nelson,failed,594,US,94900.0,57659.0,2021-04-10 05:00:00,theater,plays,Sharon,Diallo,sharon.diallo@gmail.com
843,Garner and Sons,failed,24,US,5100.0,1414.0,2020-09-17 05:00:00,film & video,television,Eduardo,Delattre,eduardo.delattre@lynch.net.au
1593,"Sellers, Roach and Garrison",successful,1681,US,42700.0,97524.0,2020-12-18 06:00:00,technology,web,Bernadette,Wang,bernadette.wang@gmail.com
2494,"Herrera, Bennett and Silva",failed,252,US,121100.0,26176.0,2020-07-30 05:00:00,theater,plays,Dina,Gibbons,dina.gibbons@brewer.net
2250,"Thomas, Clay and Mendoza",successful,32,US,800.0,2991.0,2020-05-13 05:00:00,music,indie rock,Clara,Armstrong,clara.armstrong@vodafone.it
1498,Ayala Group,successful,135,US,5400.0,8366.0,2020-07-22 05:00:00,theater,plays,Elliott,Herrmann,elliott.herrmann@hotmail.com.au
356,"Huerta, Roberts and Dickerson",successful,140,US,4000.0,12886.0,2021-02-28 06:00:00,theater,plays,Graziella,Vidal,graziella.vidal@hotmail.com
1432,Johnson Group,failed,67,US,7000.0,5177.0,2021-04-22 05:00:00,food,food trucks,Francisca,Becerra,francisca.becerra@young.com.au
25,"Bailey, Nguyen and Martinez",successful,92,US,1000.0,8641.0,2021-08-10 05:00:00,games,video games,Edeltrud,Boyer,edeltrud.boyer@outlook.com
488,"Williams, Martin and Meyer",successful,1015,GB,60200.0,86244.0,2020-07-17 05:00:00,theater,plays,Julian,Noble,julian.noble@hill.org.au
423,Huff-Johnson,failed,742,US,195200.0,78630.0,2021-03-27 05:00:00,publishing,nonfiction,Christophe,Bohnbach,christophe.bohnbach@ifrance.com
2028,Diaz-Little,successful,323,US,6700.0,11941.0,2021-06-26 05:00:00,technology,web,Ippazio,Angulo,ippazio.angulo@yahoo.com
1521,Freeman-French,failed,75,US,7200.0,6115.0,2020-02-21 06:00:00,film & video,documentary,Grace,Kroker,grace.kroker@hotmail.com
2780,Beck-Weber,successful,2326,US,129100.0,188404.0,2021-06-22 05:00:00,film & video,documentary,Jared,Ferguson,jared.ferguson@roberts.com
2316,Lewis-Jacobson,successful,381,US,6500.0,9910.0,2021-04-14 05:00:00,theater,plays,Virginie,McLean,virginie.mclean@yahoo.com
2247,Logan-Curtis,failed,4405,US,170600.0,114523.0,2020-11-21 06:00:00,music,rock,Mason,Potter,mason.potter@gmail.com
2408,"Chan, Washington and Callahan",failed,92,US,7800.0,3144.0,2021-04-12 05:00:00,music,rock,Aaron,Anaya,aaron.anaya@hotmail.com.au
3184,Wilson Group,successful,480,US,6200.0,13441.0,2020-07-18 05:00:00,film & video,documentary,Leah,Ornelas,leah.ornelas@gmail.com
1680,"Gardner, Ryan and Gutierrez",failed,64,US,9400.0,4899.0,2021-03-02 06:00:00,publishing,radio & podcasts,Harald,Roy,harald.roy@web.de
2585,Hernandez Inc,successful,226,US,2400.0,11990.0,2021-06-12 05:00:00,publishing,translations,Micaela,Martel,micaela.martel@hotmail.com
1561,Ortiz-Roberts,failed,64,US,7800.0,6839.0,2021-06-09 05:00:00,film & video,drama,Vincentio,Sanders,vincentio.sanders@voila.fr
2632,Ramirez LLC,successful,241,US,9800.0,11091.0,2020-12-09 06:00:00,music,rock,Bettina,Norbiato,bettina.norbiato@allen-lutz.org
439,Morrow Inc,successful,132,US,3100.0,13223.0,2020-06-14 05:00:00,film & video,drama,Julio,Renner,julio.renner@industrias.net
461,Erickson-Rogers,canceled,75,IT,9800.0,7608.0,2021-07-03 05:00:00,photography,photography books,Jelena,Stiffel,jelena.stiffel@trupp.de
1419,"Leach, Rich and Price",failed,842,US,141100.0,74073.0,2021-11-15 06:00:00,publishing,translations,Guadalupe,Munoz,guadalupe.munoz@murray-hamilton.com.au
2986,Manning-Hamilton,successful,2043,US,97300.0,153216.0,2020-12-29 06:00:00,food,food trucks,Whitney,Noack,whitney.noack@laboratorios.org
2031,Butler LLC,failed,112,US,6600.0,4814.0,2021-10-15 05:00:00,theater,plays,Gelsomina,Migliaccio,gelsomina.migliaccio@junk.com
1627,Ball LLC,canceled,139,IT,7600.0,4603.0,2021-11-06 05:00:00,theater,plays,Evangelista,Pereira,evangelista.pereira@thompson-peterson.biz
2175,"Taylor, Santiago and Flores",failed,374,US,66600.0,37823.0,2020-10-08 05:00:00,music,indie rock,Gareth,Comolli,gareth.comolli@tiscali.fr
1788,"Hernandez, Norton and Kelley",canceled,1122,US,111100.0,62819.0,2020-12-30 06:00:00,food,food trucks,Michelangelo,Hess,michelangelo.hess@bouygtel.fr
